index,acc,acc_parcel,f1w,f1w_parcel,f1ma,f1ma_parcel,n_pixels
2019/31TCJ/2019_31TCJ_patch_11_29.nc,0.43710410594940186,0.5245249271392822,0.12989667057991028,0.9593631625175476,0.18727466464042664,0.5431532859802246,34179
2019/31TCF/2019_31TCF_patch_08_10.nc,0.0833333358168602,1.0,1.1472081062890993e-09,1.0,4.268761131243082e-06,1.0,3
2019/31TCJ/2019_31TCJ_patch_02_00.nc,0.3713490962982178,0.6365984678268433,0.02700660564005375,0.8984911441802979,0.08200296759605408,0.5861109495162964,8078
2019/31TCJ/2019_31TCJ_patch_13_26.nc,0.4520398676395416,0.5424478650093079,0.12093828618526459,0.9147867560386658,0.1984359472990036,0.561448872089386,31911
2019/31TDK/2019_31TDK_patch_14_28.nc,0.4066266715526581,0.4879520535469055,0.06955181807279587,0.8939416408538818,0.14988060295581818,0.48630291223526,24090
2019/31TDK/2019_31TDK_patch_16_22.nc,0.2539607584476471,0.3386143445968628,0.026180338114500046,0.7665115594863892,0.06953169405460358,0.3435211777687073,14203
2019/31UCP/2019_31UCP_patch_29_04.nc,0.2960074841976166,0.35520899295806885,0.020706113427877426,0.8935171365737915,0.07490608096122742,0.3719528317451477,9649
2019/31TDM/2019_31TDM_patch_06_03.nc,0.31332945823669434,0.4699941873550415,0.0948372408747673,0.9286301136016846,0.2211817502975464,0.45985835790634155,21808
2019/31TDM/2019_31TDM_patch_09_23.nc,0.5200672745704651,0.5673460960388184,0.063204325735569,0.8241146802902222,0.23510169982910156,0.5435597896575928,18973
2020/31TCG/2020_31TCG_patch_04_01.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2019/31TDK/2019_31TDK_patch_25_22.nc,0.1526729017496109,0.22900936007499695,0.011834337376058102,0.5645573139190674,0.033655039966106415,0.17834395170211792,8896
2019/31TCF/2019_31TCF_patch_26_01.nc,0.24757114052772522,0.49514228105545044,0.16925188899040222,0.9553859233856201,0.12991754710674286,0.4918919801712036,45647
2019/31UDR/2019_31UDR_patch_22_22.nc,0.47187113761901855,0.8089218735694885,0.47072264552116394,0.9777320027351379,0.26896747946739197,0.7750241756439209,81725
2019/31UDR/2019_31UDR_patch_04_11.nc,0.4642157256603241,0.696323573589325,0.29950597882270813,0.9601738452911377,0.23483285307884216,0.679542601108551,59242
2019/31TDG/2019_31TDG_patch_11_21.nc,0.0,0.0,0.0,0.0,0.0,0.0,14
2020/31TDG/2020_31TDG_patch_11_27.nc,0.12089984863996506,0.22164973616600037,0.0018340585520491004,0.4247485101222992,0.026199031621217728,0.22579732537269592,3419
2019/31TDM/2019_31TDM_patch_16_26.nc,0.21694335341453552,0.26033204793930054,0.04864182323217392,0.7384256720542908,0.08682982623577118,0.2744188606739044,21248
2020/31TCF/2020_31TCF_patch_00_13.nc,0.10763129591941833,0.14350838959217072,0.001257564639672637,0.7248077988624573,0.007260406389832497,0.1534338742494583,3611
2020/31TDG/2020_31TDG_patch_02_18.nc,0.19465355575084686,0.33369180560112,0.025061966851353645,0.8723946809768677,0.06948738545179367,0.3381631076335907,13002
2019/31UDR/2019_31UDR_patch_01_24.nc,0.4934449791908264,0.740167498588562,0.256405770778656,0.9633771777153015,0.22601868212223053,0.6833911538124084,52680
2019/31UDR/2019_31UDR_patch_20_25.nc,0.5588070750236511,0.957955002784729,0.4685172140598297,0.9814542531967163,0.3589005768299103,0.9488762617111206,82050
2019/31TCJ/2019_31TCJ_patch_12_08.nc,0.6580016016960144,0.7896019220352173,0.33025649189949036,0.8909088373184204,0.3532823622226715,0.7689712047576904,67315
2019/31TCG/2019_31TCG_patch_12_15.nc,0.2752924859523773,0.33035096526145935,0.07609579712152481,0.8875262141227722,0.16825556755065918,0.34418678283691406,27184
2019/31TDM/2019_31TDM_patch_19_08.nc,0.3440702557563782,0.41288429498672485,0.04611004889011383,0.7964057326316833,0.11295916140079498,0.43259716033935547,20488
2019/31TCJ/2019_31TCJ_patch_12_15.nc,0.4369271397590637,0.5243125557899475,0.43311500549316406,0.9525710940361023,0.20748239755630493,0.4553448557853699,77184
2019/31TDG/2019_31TDG_patch_24_14.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2019/31TCG/2019_31TCG_patch_24_26.nc,0.37828201055526733,0.9078769087791443,0.04815289378166199,0.9610099792480469,0.13438403606414795,0.7841792106628418,16234
2019/31UDR/2019_31UDR_patch_17_29.nc,0.4810923635959625,0.7216385006904602,0.49800989031791687,0.9860409498214722,0.3165246248245239,0.7008892297744751,83625
2019/31TCL/2019_31TCL_patch_25_21.nc,0.2043629139661789,0.3503364324569702,0.00153022026643157,0.7455535531044006,0.019588422030210495,0.33683666586875916,2851
2019/31TCF/2019_31TCF_patch_11_10.nc,0.15756414830684662,0.2888675630092621,0.00028378728893585503,0.3219335079193115,0.015846144407987595,0.23392435908317566,871
2019/31TCL/2019_31TCL_patch_00_16.nc,0.24117997288703918,0.3617699444293976,0.018026508390903473,0.9868465065956116,0.1008373498916626,0.3677283823490143,5574
2020/31TDG/2020_31TDG_patch_22_14.nc,0.32389575242996216,0.38867491483688354,0.06733409315347672,0.8971999883651733,0.14696955680847168,0.38741785287857056,19969
2020/31TDG/2020_31TDG_patch_26_00.nc,0.0,0.0,0.0,0.0,0.0,0.0,234
2020/31TDG/2020_31TDG_patch_22_21.nc,0.11249752342700958,0.24749454855918884,1.2494128895923495e-05,0.41254937648773193,0.0009898168500512838,0.22429294884204865,558
2020/31TBF/2020_31TBF_patch_19_15.nc,0.23408973217010498,0.6437467932701111,0.003369685960933566,0.8449151515960693,0.031692273914813995,0.6355763673782349,3891
2019/31TDG/2019_31TDG_patch_06_28.nc,0.0769442543387413,0.1846662163734436,0.0028157152701169252,0.4884222745895386,0.010143199004232883,0.18793745338916779,5685
2019/31TCJ/2019_31TCJ_patch_08_18.nc,0.4683103561401367,0.561972439289093,0.32140791416168213,0.9657108187675476,0.25531503558158875,0.586417019367218,59061
2019/31TCL/2019_31TCL_patch_07_13.nc,0.1600513458251953,0.48015403747558594,0.0012963656336069107,0.9865776300430298,0.009309359826147556,0.4896668791770935,2599
2020/31TCG/2020_31TCG_patch_09_14.nc,0.16606807708740234,0.3736531734466553,0.019388550892472267,0.9709271192550659,0.02717880718410015,0.35858047008514404,11375
2019/31TDM/2019_31TDM_patch_07_15.nc,0.4684877395629883,0.5621852874755859,0.126970112323761,0.8594198226928711,0.21576571464538574,0.5634473562240601,32759
2020/31TDG/2020_31TDG_patch_09_16.nc,0.27610838413238525,0.30120912194252014,0.08512713015079498,0.8523505330085754,0.1393955647945404,0.30874282121658325,25958
2019/31UCP/2019_31UCP_patch_08_17.nc,0.3854048550128937,0.46248582005500793,0.21591845154762268,0.9267036318778992,0.24728363752365112,0.47709178924560547,50663
2019/31UCP/2019_31UCP_patch_26_07.nc,0.2524309754371643,0.3786464333534241,0.7771344184875488,0.9850118160247803,0.2311001420021057,0.38688984513282776,112857
2019/31TCL/2019_31TCL_patch_07_29.nc,0.4275147318840027,0.5130176544189453,0.01604878529906273,0.7804869413375854,0.10669855773448944,0.43070870637893677,10370
2019/31TCL/2019_31TCL_patch_13_02.nc,0.23757979273796082,0.2591779828071594,0.013370463624596596,0.44101738929748535,0.054710984230041504,0.2161567211151123,14916
2019/31TCJ/2019_31TCJ_patch_22_20.nc,0.4175969958305359,0.6263954639434814,0.17100247740745544,0.9545836448669434,0.24090607464313507,0.6372770071029663,36152
2019/31TCL/2019_31TCL_patch_05_27.nc,0.3544917404651642,0.5317375659942627,0.008174262940883636,0.9783737659454346,0.0726422592997551,0.5580811500549316,3840
2019/31TBF/2019_31TBF_patch_20_04.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2019/31TDK/2019_31TDK_patch_07_28.nc,0.3006550073623657,0.4509825110435486,0.006687082350254059,0.8648338317871094,0.03704703599214554,0.43567895889282227,6373
2019/31UCP/2019_31UCP_patch_15_19.nc,0.37490516901016235,0.4498862028121948,0.4521152973175049,0.9845194816589355,0.22353845834732056,0.45362210273742676,79317
2019/31TDG/2019_31TDG_patch_21_14.nc,0.3375036418437958,0.45000484585762024,0.0730786919593811,0.9034551978111267,0.17125427722930908,0.4433823227882385,21774
2019/31TCF/2019_31TCF_patch_16_10.nc,0.26499637961387634,0.59624183177948,0.0018693739548325539,0.9342225790023804,0.027863722294569016,0.6404665112495422,4133
2019/31TBF/2019_31TBF_patch_22_13.nc,0.21935567259788513,0.3509690761566162,0.03997200354933739,0.9432144165039062,0.06375782936811447,0.35033199191093445,20734
2019/31TDM/2019_31TDM_patch_17_23.nc,0.28975218534469604,0.3863362669944763,0.07383529841899872,0.8723911046981812,0.13232415914535522,0.3869919180870056,18772
2019/31TDK/2019_31TDK_patch_14_19.nc,0.3209660053253174,0.4814489781856537,0.008625713177025318,0.8395700454711914,0.05285469442605972,0.4987662434577942,6004
2019/31TBF/2019_31TBF_patch_26_21.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2020/31TCG/2020_31TCG_patch_07_14.nc,0.0,0.0,0.0,0.0,0.0,0.0,0
2019/31TDM/2019_31TDM_patch_12_16.nc,0.38063740730285645,0.4567648768424988,0.12887877225875854,0.8163477182388306,0.18401208519935608,0.4604552984237671,37342
2020/31TCF/2020_31TCF_patch_03_04.nc,0.013265306130051613,0.03095238097012043,1.338510514869995e-06,0.16993464529514313,0.00018296073540113866,0.05664488300681114,140
2020/31TCF/2020_31TCF_patch_00_12.nc,0.10961798578500748,0.26308315992355347,0.0003142496570944786,0.5233577489852905,0.0038283327594399452,0.24636432528495789,2383
